被投企业名称 ,资讯标题,简要,发布日期,SENTIMENT,来源,详细资讯,BUSI_TYPE,被投企业id
中国工商银行股份有限公司总行营业部,南都电源：第七届董事会第二十次会议决议公告,审议表决了以下议案：《关于使用闲置自有资金进行现金管理的议案》，《关于公司向特定对象发行股票相关授权的议案》，《关于公司2019年限制性股票与股票期权激励计划限制性股票第一个解除限售期解除限售条件成就的议案》，《关于控股子公司与嘉兴银行开展融资合作并为经销商提供担保的议案》，《关于2021年度对子公司提供担保的议案》，《关于开立募集资金专户并授权签订募集资金专户监管协议的议案》，《关于开展外汇套期保值业务的议案》，《关于开展期货套期保值业务的议案》，《关于向银行申请综合授信融资额度的议案》，《关于召开2021年第二次临时股东大会的议案》。,2021/01/23 00:00,中性信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/b67c8af1-f9b3-4591-ae6e-19d8a703c1b0.PDF,VC,91110102801116169Y
中信银行股份有限公司,南都电源：第七届董事会第二十次会议决议公告,审议表决了以下议案：《关于使用闲置自有资金进行现金管理的议案》，《关于公司向特定对象发行股票相关授权的议案》，《关于公司2019年限制性股票与股票期权激励计划限制性股票第一个解除限售期解除限售条件成就的议案》，《关于控股子公司与嘉兴银行开展融资合作并为经销商提供担保的议案》，《关于2021年度对子公司提供担保的议案》，《关于开立募集资金专户并授权签订募集资金专户监管协议的议案》，《关于开展外汇套期保值业务的议案》，《关于开展期货套期保值业务的议案》，《关于向银行申请综合授信融资额度的议案》，《关于召开2021年第二次临时股东大会的议案》。,2021/01/23 00:00,中性信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/b67c8af1-f9b3-4591-ae6e-19d8a703c1b0.PDF,VC,91110000101690725E
中国工商银行,南都电源：第七届董事会第二十次会议决议公告,审议表决了以下议案：《关于使用闲置自有资金进行现金管理的议案》，《关于公司向特定对象发行股票相关授权的议案》，《关于公司2019年限制性股票与股票期权激励计划限制性股票第一个解除限售期解除限售条件成就的议案》，《关于控股子公司与嘉兴银行开展融资合作并为经销商提供担保的议案》，《关于2021年度对子公司提供担保的议案》，《关于开立募集资金专户并授权签订募集资金专户监管协议的议案》，《关于开展外汇套期保值业务的议案》，《关于开展期货套期保值业务的议案》，《关于向银行申请综合授信融资额度的议案》，《关于召开2021年第二次临时股东大会的议案》。,2021/01/23 00:00,中性信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/b67c8af1-f9b3-4591-ae6e-19d8a703c1b0.PDF,VR,9851441AFBE28E43E0532B89170AF414
中国工商银行股份有限公司总行投行部,南都电源：第七届董事会第二十次会议决议公告,审议表决了以下议案：《关于使用闲置自有资金进行现金管理的议案》，《关于公司向特定对象发行股票相关授权的议案》，《关于公司2019年限制性股票与股票期权激励计划限制性股票第一个解除限售期解除限售条件成就的议案》，《关于控股子公司与嘉兴银行开展融资合作并为经销商提供担保的议案》，《关于2021年度对子公司提供担保的议案》，《关于开立募集资金专户并授权签订募集资金专户监管协议的议案》，《关于开展外汇套期保值业务的议案》，《关于开展期货套期保值业务的议案》，《关于向银行申请综合授信融资额度的议案》，《关于召开2021年第二次临时股东大会的议案》。,2021/01/23 00:00,中性信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/b67c8af1-f9b3-4591-ae6e-19d8a703c1b0.PDF,VR,876AD13F60EB1CFAE0532B89170AC4E7
中国工商银行,南都电源：第七届董事会第二十次会议决议公告,审议表决了以下议案：《关于使用闲置自有资金进行现金管理的议案》，《关于公司向特定对象发行股票相关授权的议案》，《关于公司2019年限制性股票与股票期权激励计划限制性股票第一个解除限售期解除限售条件成就的议案》，《关于控股子公司与嘉兴银行开展融资合作并为经销商提供担保的议案》，《关于2021年度对子公司提供担保的议案》，《关于开立募集资金专户并授权签订募集资金专户监管协议的议案》，《关于开展外汇套期保值业务的议案》，《关于开展期货套期保值业务的议案》，《关于向银行申请综合授信融资额度的议案》，《关于召开2021年第二次临时股东大会的议案》。,2021/01/23 00:00,中性信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/b67c8af1-f9b3-4591-ae6e-19d8a703c1b0.PDF,VR,9851441AFBE08E43E0532B89170AF414
中国工商银行,南都电源：第七届董事会第二十次会议决议公告,审议表决了以下议案：《关于使用闲置自有资金进行现金管理的议案》，《关于公司向特定对象发行股票相关授权的议案》，《关于公司2019年限制性股票与股票期权激励计划限制性股票第一个解除限售期解除限售条件成就的议案》，《关于控股子公司与嘉兴银行开展融资合作并为经销商提供担保的议案》，《关于2021年度对子公司提供担保的议案》，《关于开立募集资金专户并授权签订募集资金专户监管协议的议案》，《关于开展外汇套期保值业务的议案》，《关于开展期货套期保值业务的议案》，《关于向银行申请综合授信融资额度的议案》，《关于召开2021年第二次临时股东大会的议案》。,2021/01/23 00:00,中性信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/b67c8af1-f9b3-4591-ae6e-19d8a703c1b0.PDF,VR,97A06DD5A8D36EB8E0532D89170AACAD
中国工商银行,南都电源：第七届董事会第二十次会议决议公告,审议表决了以下议案：《关于使用闲置自有资金进行现金管理的议案》，《关于公司向特定对象发行股票相关授权的议案》，《关于公司2019年限制性股票与股票期权激励计划限制性股票第一个解除限售期解除限售条件成就的议案》，《关于控股子公司与嘉兴银行开展融资合作并为经销商提供担保的议案》，《关于2021年度对子公司提供担保的议案》，《关于开立募集资金专户并授权签订募集资金专户监管协议的议案》，《关于开展外汇套期保值业务的议案》，《关于开展期货套期保值业务的议案》，《关于向银行申请综合授信融资额度的议案》，《关于召开2021年第二次临时股东大会的议案》。,2021/01/23 00:00,中性信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/b67c8af1-f9b3-4591-ae6e-19d8a703c1b0.PDF,VR,97A06DD5A8D16EB8E0532D89170AACAD
中国工商银行股份有限公司总行营业部,锡业股份：拟转让其持有的云南华联锌铟股份有限公司2.72%股权项目资产评估说明,"对于与矿山生产无关的建(构)筑物，根据评估范围内房屋建筑物经济耐用年限和已使用年限，结合现场勘查、房屋建筑物历年更新改造情况、房屋维护状况等综合确定。
本次评估将此价格取整后作为评估用价格即100500.00元/吨。
本次评估将此价格取整后作为评估用价格即44700.00元/吨。
本次评估将此价格取整后作为评估用价格即为216.00元/吨。
本次评估将此价格取整后作为评估用价格即为37.00元/吨。
",2021/01/23 00:00,负面信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/61da958d-926d-4f32-abe2-5d5e2dd27341.PDF,VC,91110102801116169Y
河南投资集团有限公司,启迪环境：城发环境股份有限公司换股吸收合并公司并募集配套资金预案（摘要）,"本次合并完成后，按照启迪环境与城发环境1:0.6526的换股比例，不考虑募集配套资金及收购请求权、现金选择权行权影响，河南投资集团持有城发环境362,579,146股股份，占总股本比例为23.01%，仍为城发环境的控股股东，河南省财政厅仍为城发环境的实际控制人。
本次换股吸收合并同时，城发环境拟采用询价方式向不超过35名特定投资者非公开发行A股股份募集配套资金不超过27亿元。
启迪环境换股股东取得的城发环境股份应当为整数，如其所持有的启迪环境股份数量乘以换股比例后的数额不是整数，则按照其小数点后尾数大小排序，向每一位股东依次发放一股，直至实际换股数与计划发行股数一致。
",2021/01/23 00:00,中性信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/ba90570d-e4ed-4757-ad82-801b87a769b5.PDF,VC,914100001699542485
河南投资集团有限公司,启迪环境：董事会关于本次重组是否构成重组上市的说明,"城发环境股份有限公司（以下简称“城发环境”）拟通过向启迪环境科技发展股份有限公司（以下简称“公司”或“启迪环境”）全体股东发行人民币普通股（A股）股份的方式换股吸收合并启迪环境并募集配套资金（以下简称“本次交易”）。
本次交易完成后，城发环境的控股股东仍为河南投资集团，实际控制人仍为河南省财政厅，最终出资人仍为河南省人民政府，城发环境的实际控制权未发生变更。
",2021/01/23 00:00,中性信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/90bbfddf-0090-4831-bc72-5535958a13de.PDF,VC,914100001699542485
